Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-09-19,57.9405,58.1037,57.6665,57.7011,22170.035636185
2013-09-20,57.8643,57.8643,57.1204,57.1204,36003.183584092
2013-09-23,56.9908,57.1669,56.8108,57.0779,72351.083877497
2013-09-24,57.1303,57.432,57.0977,57.0977,92928.952894422
2013-09-25,57.1303,57.2925,56.975,57.0185,21683.79300516
2013-09-26,57.2777,57.4053,56.9987,57.2856,9220.4137995368
2013-09-27,57.0541,57.0779,56.8721,56.9908,9550.9779166784
2013-09-30,56.4764,56.7277,56.4319,56.6149,19285.939531582
2013-10-01,56.7415,57.07,56.6149,56.9582,15022.976589729
2013-10-02,56.881,56.881,56.3379,56.5892,32488.28622843
2013-10-03,56.4675,56.4675,55.9601,56.2845,33288.918585544
2013-10-04,56.2934,56.4675,56.0273,56.4408,7592.8656998488
2013-10-07,55.9601,56.2004,55.6821,55.968,20626.392190083
2013-10-08,56.2262,56.2262,55.4477,55.4477,52903.400435386
2013-10-09,55.7612,55.7612,55.3398,55.4397,303424.49985444
2013-10-10,56.3379,56.8108,56.2341,56.795,13659.27324409
2013-10-11,56.9582,57.1748,56.8108,57.1748,9299.2639559192
2013-10-14,56.8375,57.3123,56.8375,57.2688,5585.21941042
2013-10-15,57.0977,57.0977,56.7574,56.7574,6887.2578901704
2013-10-16,56.7574,56.9987,56.6238,56.975,37379.017723021
2013-10-17,56.975,57.3489,56.9424,57.339,35689.804757444
2013-10-18,57.8307,58.0542,57.5448,58.0196,33717.539948443
2013-10-21,58.2185,58.2511,58.0364,58.2185,73719.84172034
2013-10-22,58.6052,58.8298,58.4658,58.7002,33873.218462326
2013-10-23,58.4836,58.5202,58.1225,58.4499,53946.648658292
2013-10-24,58.8802,59.0078,58.6913,58.9673,17311.6529237
2013-10-25,58.7427,58.995,58.6478,58.9584,6020.9170694048
2013-10-28,59.0009,59.0444,58.6913,58.8367,13990.848260672
2013-10-29,58.9396,58.9396,58.6755,58.8723,25580.810349444
2013-10-30,59.0771,59.0771,58.5202,58.7507,29968.113922516
2013-10-31,58.4836,58.9149,58.355,58.5686,24247.433987029
2013-11-01,58.4658,58.5202,58.1383,58.4578,12204.588948778
2013-11-04,58.6755,58.812,58.4747,58.8021,14805.633209957
2013-11-05,58.4658,58.5953,58.1126,58.5014,11996.343663974
2013-11-06,58.7932,58.9772,58.7774,58.906,8886.8169840728
2013-11-07,59.1137,59.1137,58.1314,58.2086,17698.827409526
2013-11-08,58.1551,58.7863,58.1551,58.7863,12405.757937498
2013-11-11,58.7685,58.8891,58.7091,58.8298,65676.114869894
2013-11-12,58.8021,58.8298,58.5953,58.7863,5797.508292988
2013-11-13,58.5686,59.0959,58.4836,59.0959,8870.64259302
2013-11-14,59.2779,59.3996,59.0613,59.365,20282.686380211
2013-11-15,59.3828,59.6123,59.3828,59.544,50172.961045786
2013-11-18,60.0544,60.0544,59.5954,59.6311,61483.914888897
