Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-09-11,15194.13,15326.6,15194.13,15326.6,102106149
2013-09-12,15327.14,15345.32,15283.26,15300.64,99759588
2013-09-13,15312.86,15380.97,15312.86,15376.06,90884715
2013-09-16,15381.36,15549.87,15381.36,15494.78,105693868
2013-09-17,15503.15,15555.07,15503.15,15529.73,104547660
2013-09-18,15533.03,15709.58,15470.16,15676.94,145466738
2013-09-19,15677.86,15695.89,15625.45,15636.55,116353291
2013-09-20,15635.09,15654.77,15448.09,15451.09,379669605
2013-09-23,15452.31,15466.95,15368.25,15401.38,94918465
2013-09-24,15402.54,15433.75,15327.14,15334.59,85431796
2013-09-25,15339.02,15372.48,15253.16,15273.26,81887366
2013-09-26,15274.42,15387.19,15274.42,15328.3,79051652
2013-09-27,15317.45,15317.45,15211.81,15258.24,95655825
2013-09-30,15249.82,15249.82,15086.71,15129.67,122252832
2013-10-01,15132.49,15208.4,15110.34,15191.7,82454700
2013-10-02,15182.65,15182.65,15044.71,15133.14,86098424
2013-10-03,15127.23,15127.23,14947.03,14996.48,91297279
2013-10-04,14994.68,15083.99,14972.33,15072.58,75103872
2013-10-07,15069.3,15069.3,14920.83,14936.24,79613261
2013-10-08,14938.04,14938.04,14773.47,14776.53,102674492
2013-10-09,14778.19,14852.5,14719.43,14802.98,103149292
2013-10-10,14806.39,15126.07,14806.39,15126.07,106533657
2013-10-11,15126.52,15237.3,15100.13,15237.11,85726057
2013-10-14,15231.33,15309.48,15136.38,15301.26,81415967
2013-10-15,15300.3,15301.91,15161.33,15168.01,91439360
2013-10-16,15170.7,15374.15,15170.7,15373.83,92854482
2013-10-17,15369.46,15376.11,15229.02,15371.65,108434726
2013-10-18,15371.71,15412.97,15321.81,15399.65,156603535
2013-10-21,15401.32,15410.18,15362.66,15392.2,93665833
2013-10-22,15394.22,15518.1,15394.22,15467.66,107030595
2013-10-23,15465.34,15465.66,15366.19,15413.33,90630814
2013-10-24,15414.87,15528.63,15414.13,15509.21,89238076
2013-10-25,15523.72,15570.6,15512.96,15570.28,109815649
2013-10-28,15569.19,15599.09,15533.48,15568.93,92758271
2013-10-29,15572.21,15683.08,15572.21,15680.35,86609235
2013-10-30,15680.74,15721,15574.52,15618.76,79168829
2013-10-31,15619.92,15651.86,15544.69,15545.75,114028384
2013-11-01,15558.01,15649.4,15543.25,15615.55,101735891
2013-11-04,15621.2,15658.9,15588.48,15639.12,71206929
2013-11-05,15631.22,15651.89,15522.18,15618.22,91896966
2013-11-06,15628.72,15750.29,15628.72,15746.88,109233729
2013-11-07,15751.31,15797.68,15586.33,15593.98,103854556
2013-11-08,15591.54,15764.29,15579.35,15761.78,101221561
2013-11-11,15759.28,15791.45,15737.22,15783.1,58856225
2013-11-12,15773.15,15793.38,15708.29,15750.67,79260420
2013-11-13,15739.5,15822.98,15672,15821.63,92442084
2013-11-14,15806.22,15884.99,15798.74,15876.22,123841140
2013-11-15,15876.16,15962.98,15875.9,15961.7,126372124
2013-11-18,15962.72,16030.28,15942.17,15976.02,94869707
2013-11-19,15974.06,16025.85,15943.78,15967.03,84574500
2013-11-20,15971.2,16016.85,15865.37,15900.82,84350189
2013-11-21,15908.07,16016.04,15908.07,16009.99,78999416
2013-11-22,16008.71,16068.78,15976.27,16064.77,81002462
2013-11-25,16072.09,16109.63,16055.46,16072.54,94049287
2013-11-26,16070.93,16120.25,16070.93,16072.8,107521297
2013-11-27,16073.37,16107.99,16057.34,16097.33,65726441
2013-11-29,16105.16,16174.51,16074.14,16086.41,69192082
2013-12-02,16087.12,16098,15986.23,16008.77,92598321
2013-12-03,16004.72,16004.72,15859.68,15914.62,103994357
2013-12-04,15910.51,15960.36,15791.29,15889.77,111253061
2013-12-05,15886.5,15896.19,15809.37,15821.51,128031145
2013-12-06,15825.55,16022.35,15825.55,16020.2,98264761
2013-12-09,16019.49,16058.4,16015.29,16025.53,91810241
2013-12-10,16024.12,16029.06,15969.53,15973.13,79421304
2013-12-11,15970.75,15997.22,15827.7,15843.53,107124458
2013-12-12,15844.82,15845.11,15703.79,15739.43,105942462
2013-12-13,15745.66,15792.8,15717.92,15755.36,83185338
2013-12-16,15759.6,15930.31,15759.6,15884.57,101534037
2013-12-17,15884.06,15917.96,15836.45,15875.26,101431776
2013-12-18,15876.57,16173.04,15808.92,16167.97,129708785
2013-12-19,16162.51,16194.72,16121.54,16179.08,94982458
2013-12-20,16178.57,16287.84,16178.57,16221.14,285217602
2013-12-23,16225.25,16318.11,16225.25,16294.61,78926860
2013-12-24,16295.7,16360.6,16295.7,16357.55,33631536
2013-12-26,16370.97,16483,16370.97,16479.88,50158337
2013-12-27,16486.37,16529.01,16461.23,16478.41,47221417
2013-12-30,16484.51,16504.35,16476.87,16504.29,54213850
2013-12-31,16512.38,16588.25,16511.48,16576.66,78768777
2014-01-02,16572.17,16573.07,16416.49,16441.35,80967928
2014-01-03,16456.89,16518.74,16439.3,16469.99,72776359
2014-01-06,16474.04,16532.99,16405.52,16425.1,89380015
2014-01-07,16429.02,16562.32,16429.02,16530.94,81267227
2014-01-08,16527.66,16528.88,16416.69,16462.74,103221047
2014-01-09,16471.41,16525.35,16378.61,16444.76,83995999
2014-01-10,16453.62,16487.65,16379.02,16437.05,85190693
2014-01-13,16434.03,16453.13,16240.6,16257.94,111598452
2014-01-14,16261.99,16373.92,16260.83,16373.86,98606872
2014-01-15,16378.03,16505.28,16376.78,16481.94,101118489
2014-01-16,16477.7,16477.7,16375.56,16417.01,87366507
2014-01-17,16408.02,16495.26,16378.8,16458.56,184997891
2014-01-21,16459.27,16520.6,16316.25,16414.44,111587879
2014-01-22,16420.48,16453.49,16332.98,16373.34,87461494
2014-01-23,16371.99,16372.96,16140.58,16197.35,100515713
2014-01-24,16203.29,16203.29,15879.11,15879.11,141509248
2014-01-27,15879.05,15942.77,15783.55,15837.88,127611813
2014-01-28,15840.84,15945.89,15840.84,15928.56,89105366
2014-01-29,15927.08,15927.08,15708.98,15738.79,109584538
2014-01-30,15743.03,15907.53,15733.27,15848.61,92102959
2014-01-31,15847.19,15847.19,15617.55,15698.85,137185339
2014-02-03,15697.69,15708.54,15356.17,15372.8,151017627
2014-02-04,15372.93,15481.85,15356.62,15445.24,124114136
2014-02-05,15443,15478.21,15340.69,15440.23,105189787
2014-02-06,15443.83,15632.09,15443,15628.53,107014804
2014-02-07,15630.64,15798.51,15625.53,15794.08,105831412
2014-02-10,15793.63,15801.79,15733.69,15801.79,84109747
2014-02-11,15804.17,16027.19,15803.4,15994.77,95932230
2014-02-12,15993.04,16036.56,15928.75,15963.94,77319918
2014-02-13,15946.99,16039.37,15863.25,16027.59,99473668
2014-02-14,16018.08,16175.55,15985.39,16154.39,84058069
2014-02-18,16153.97,16167.33,16107.04,16130.4,91252475
2014-02-19,16126.23,16225.72,16031.66,16040.56,80559961
2014-02-20,16044.15,16161.64,16006.59,16133.23,77718680
2014-02-21,16135.92,16191.92,16093.8,16103.3,126483820
2014-02-24,16102.27,16300.04,16102.27,16207.14,244505424
2014-02-25,16207.34,16254.26,16147.25,16179.66,99478162
2014-02-26,16180.36,16252.35,16155.86,16198.41,93988023
2014-02-27,16197.7,16276.28,16159.81,16272.65,97647226
2014-02-28,16273.23,16398.95,16226.09,16321.71,122209052
2014-03-03,16321.71,16321.71,16071.25,16168.03,92756168
2014-03-04,16169.32,16419.49,16169.32,16395.88,96111031
2014-03-05,16395.88,16406.55,16343.96,16360.18,73974114
2014-03-06,16360.56,16450.17,16360.56,16421.89,75909083
2014-03-07,16424.53,16505.7,16398.86,16452.72,80684779
2014-03-10,16453.1,16453.1,16334.2,16418.68,68219298
2014-03-11,16419.39,16460.33,16325.17,16351.25,78156204
2014-03-12,16350.67,16364.74,16260.03,16340.08,77909500
2014-03-13,16341.55,16405.07,16084.1,16108.89,86152606
2014-03-14,16106.32,16165.05,16046.99,16065.67,85653386
2014-03-17,16066.37,16270.34,16066.37,16247.22,88921721
2014-03-18,16245.93,16369.94,16245.93,16336.19,79146565
2014-03-19,16335.71,16363.32,16126.29,16222.17,90100374
2014-03-20,16221.98,16353.98,16160.33,16331.05,91534185
2014-03-21,16332.69,16456.45,16290.79,16302.77,353646618
2014-03-24,16303.28,16380.51,16215.56,16276.69,110657780
2014-03-25,16279.2,16407.18,16279.2,16367.88,89114983
2014-03-26,16370.71,16466.04,16268.99,16268.99,92765592
2014-03-27,16268.99,16300.94,16192.82,16264.23,93640976
2014-03-28,16264.23,16414.86,16264.23,16323.06,86379710
2014-03-31,16323.06,16480.85,16323.06,16457.66,104470259
2014-04-01,16457.66,16565.39,16457.6,16532.61,88010474
2014-04-02,16532.61,16588.19,16506.76,16573,78119552
2014-04-03,16573,16604.15,16527.61,16572.55,77219108
2014-04-04,16572.55,16631.47,16392.95,16420.81,104443297
2014-04-07,16420.81,16421.25,16244.39,16245.87,116637706
2014-04-08,16245.87,16296.86,16180.68,16256.14,98516515
2014-04-09,16256.14,16438.82,16256.14,16437.18,91547700
2014-04-10,16437.18,16455.29,16153.59,16170.22,112559553
2014-04-11,16170.22,16170.22,16015.32,16052.12,119598160
2014-04-14,16052.12,16184.76,16030.67,16173.24,90017169
2014-04-15,16173.24,16272.26,16064.55,16262.56,97845035
2014-04-16,16262.56,16424.85,16262.56,16424.85,94648506
2014-04-17,16424.14,16460.49,16368.14,16408.54,136118798
2014-04-21,16408.54,16459.46,16402.92,16449.25,79496833
2014-04-22,16449.25,16565.71,16445.59,16514.37,84836736
2014-04-23,16514.37,16525.67,16477.35,16501.65,76822841
2014-04-24,16501.65,16541.26,16452.3,16501.65,80340538
2014-04-25,16501.65,16501.65,16333.82,16371.9,90629833
2014-04-28,16371.9,16500.36,16312.66,16448.74,105504694
2014-04-29,16448.74,16559.39,16448.74,16535.37,71241238
2014-04-30,16535.37,16592.18,16511.38,16580.84,92975099
2014-05-01,16580.84,16604.73,16525.58,16558.87,75628795
2014-05-02,16558.87,16619.93,16488.31,16509.1,78918031
2014-05-05,16509.1,16547.86,16377.09,16530.55,70321725
2014-05-06,16530.55,16530.55,16399.99,16401.02,74338101
2014-05-07,16401.02,16522.94,16357.35,16518.54,93871043
2014-05-08,16518.54,16622.95,16502.01,16550.97,75619442
2014-05-09,16550.97,16588.52,16498.77,16586.01,74977620
2014-05-12,16586.01,16704.84,16582.63,16695.47,71556214
2014-05-13,16695.47,16735.35,16693.35,16715.44,71330644
2014-05-14,16715.44,16717.56,16595.03,16613.97,71967339
2014-05-15,16613.97,16623.03,16397.71,16446.81,106586195
2014-05-16,16446.81,16498.99,16414.32,16484.09,119298940
2014-05-19,16484.09,16526.26,16442.25,16511.86,82180931
2014-05-20,16511.86,16511.86,16341.43,16374.31,75140312
2014-05-21,16374.31,16544.37,16374.31,16533.06,76721945
2014-05-22,16533.06,16565.39,16489.68,16543.08,59248581
2014-05-23,16544.49,16613.07,16544.49,16606.27,61338769
2014-05-27,16606.27,16688.63,16606.27,16675.5,80875670
2014-05-28,16675.5,16675.5,16620.41,16633.18,62474068
2014-05-29,16633.18,16698.74,16620.56,16698.74,55497811
2014-05-30,16698.74,16705.45,16648.85,16705.45,105246980
2014-06-02,16705.45,16756.64,16682.64,16743.63,57552977
2014-06-03,16743.63,16743.63,16690.27,16722.34,67824779
2014-06-04,16722.34,16742.91,16674.23,16737.53,65568152
2014-06-05,16737.53,16845.81,16709.95,16836.11,70450679
2014-06-06,16836.11,16922.42,16835.21,16908.13,80531888
2014-06-09,16908.13,16970.14,16908.13,16943.1,67121925
2014-06-10,16943.1,16946.34,16897.44,16945.92,64569359
2014-06-11,16945.92,16945.92,16821.85,16843.88,61851364
2014-06-12,16843.88,16843.88,16703.95,16734.19,72553681
2014-06-13,16734.19,16787.67,16718.74,16738.72,95218181
2014-06-16,16738.72,16802.08,16722.89,16781.01,77906337
2014-06-17,16781.01,16823.43,16733.23,16808.49,63525408
2014-06-18,16808.49,16910.35,16755.49,16906.62,73723031
2014-06-19,16906.62,16923.11,16858.91,16921.46,80222967
2014-06-20,16921.46,16977.85,16914.84,16947.08,247265027
2014-06-23,16947.08,16954.02,16896.51,16937.26,63649731
2014-06-24,16937.26,16969.36,16805.45,16818.13,80218623
2014-06-25,16818.13,16883.54,16799.63,16867.51,73915575
2014-06-26,16867.51,16872.49,16746.47,16846.13,63659745
2014-06-27,16846.13,16852.36,16773.84,16843.21,137590913
2014-06-30,16843.21,16870.95,16802.11,16826.6,90355286
2014-07-01,16826.6,16998.69,16822.88,16956.07,74046373
2014-07-02,16956.07,16986.5,16950.19,16976.24,57844771
2014-07-03,16976.24,17074.65,16975.14,17068.26,66797645
2014-07-07,17068.26,17068.26,16992.55,17024.21,61487010
2014-07-08,17024.21,17024.21,16875.48,16906.62,75242666
2014-07-09,16906.62,16998.63,16906.62,16985.61,67113061
2014-07-10,16985.61,16985.61,16806.18,16915.07,67506119
2014-07-11,16915.07,16949.17,16860.3,16943.31,61007437
2014-07-14,16943.31,17088.31,16936.48,17055.42,60567616
2014-07-15,17055.42,17120.34,17006.52,17060.68,101760148
2014-07-16,17060.68,17139.32,17060.68,17138.2,111414867
2014-07-17,17138.2,17151.36,16966.38,16976.81,99230216
2014-07-18,16976.81,17113.47,16976.04,17089.17,112445317
2014-07-21,17089.17,17092.35,16975.24,17051.73,67597212
2014-07-22,17051.73,17133.43,17040.13,17113.54,77955557
2014-07-23,17113.54,17120.34,17058.05,17086.63,73432959
2014-07-24,17086.63,17119.8,17061.3,17083.8,66381962
2014-07-25,17083.8,17083.8,16915.77,16947.31,67294275
2014-07-28,16947.31,17001.22,16877.72,16982.59,66180281
2014-07-29,16982.59,17056.46,16912.11,16912.11,75970757
2014-07-30,16912.11,16983.94,16817.76,16880.36,77744173
2014-07-31,16880.36,16880.36,16563.3,16563.3,101728944
2014-08-01,16563.3,16584.56,16437.07,16511.58,84869118
2014-08-04,16511.58,16595.83,16447.2,16569.28,76255128
2014-08-05,16569.28,16569.28,16369.55,16429.47,76626773
2014-08-06,16429.47,16490.64,16372.32,16443.34,78605942
2014-08-07,16443.34,16504.22,16334.67,16368.27,80436311
2014-08-08,16368.27,16556.53,16364.22,16553.93,82414386
2014-08-11,16553.93,16627.86,16550.33,16569.98,65552164
2014-08-12,16569.98,16588.99,16518.16,16560.54,62763603
2014-08-13,16560.54,16670.1,16559.71,16651.8,66018506
2014-08-14,16651.8,16714.22,16646.6,16713.58,62369755
2014-08-15,16713.58,16775.05,16575.52,16662.91,109140659
2014-08-18,16662.91,16840.16,16662.91,16838.74,75674636
2014-08-19,16838.74,16929.07,16838.74,16919.59,67215769
2014-08-20,16919.59,16994.83,16898.31,16979.13,61957514
2014-08-21,16979.13,17074.43,16976.94,17039.49,65163684
2014-08-22,17039.49,17063.96,16984.52,17001.22,64336741
2014-08-25,17001.22,17124.74,17001.22,17076.87,57401288
2014-08-26,17076.87,17153.8,17076.87,17106.7,50715682
2014-08-27,17106.7,17134.09,17090.61,17122.01,61698079
2014-08-28,17122.01,17122.01,17018.33,17079.57,51866302
2014-08-29,17079.57,17109.91,17035.45,17098.45,81494177
2014-09-02,17098.45,17113.51,17009.36,17067.56,64828486
2014-09-03,17067.56,17151.66,17060.31,17078.28,62760039
2014-09-04,17078.28,17161.43,17030.12,17069.58,68118355
2014-09-05,17069.58,17128.91,17009.62,17124.71,76622692
2014-09-08,17124.71,17137.75,17079.27,17111.42,65637181
2014-09-09,17111.42,17111.42,16993.29,17013.87,69034868
2014-09-10,17013.87,17080.14,16974.76,17068.71,76784656
2014-09-11,17068.71,17068.71,16984.01,17049,63640067
2014-09-12,17044.05,17044.05,16937.67,16987.51,82814917
2014-09-15,16973.19,17051.85,16951.58,17031.14,71738561
2014-09-16,17027.16,17167.05,16985.55,17131.97,73208537
2014-09-17,17131.01,17221.11,17089.01,17156.85,87811593
2014-09-18,17163.73,17275.37,17163.73,17265.99,85303912
2014-09-19,17267.21,17350.64,17257.46,17279.74,349550544
2014-09-22,17271.71,17277.88,17159.36,17172.68,74290588
2014-09-23,17165.91,17171.88,17055.87,17055.87,77097734
2014-09-24,17056.64,17226.6,17033.93,17210.06,80531323
2014-09-25,17204.86,17204.86,16945.8,16945.8,93522757
2014-09-26,16948.62,17148.15,16948.11,17113.15,74662197
2014-09-29,17107.69,17107.69,16934.43,17071.22,70216792
2014-09-30,17070.45,17145.1,17017.11,17042.9,102314615
2014-10-01,17040.46,17041.16,16776.13,16804.71,104196961
2014-10-02,16808.27,16857.25,16674.04,16801.05,75491696
2014-10-03,16802.2,17027.84,16802.2,17009.69,87935462
2014-10-06,17010.34,17099.39,16930.38,16991.91,655432541
2014-10-07,16988.25,16988.25,16715.79,16719.39,79429882
2014-10-08,16718.65,17006.91,16663.26,16994.22,107020114
2014-10-09,16989.37,16989.37,16649.04,16659.25,93204990
2014-10-10,16654.88,16757.6,16543.91,16544.1,136311264
2014-10-13,16535.43,16602.41,16310.47,16321.07,107834816
2014-10-14,16321.9,16463.67,16273.64,16315.19,110378506
2014-10-15,16313.3,16313.3,15855.12,16141.74,160319546
2014-10-16,16137.14,16211.12,15935.22,16117.24,131680116
2014-10-17,16118.39,16427.38,16118.39,16380.41,137910973
2014-10-20,16373.15,16401.63,16260.54,16399.67,94314989
2014-10-21,16406.03,16620.78,16405.77,16614.81,105200806
2014-10-22,16615.26,16653.89,16459.85,16461.32,92058624
2014-10-23,16468.07,16767.52,16468.07,16677.9,99420373
2014-10-24,16677.04,16811.71,16649.72,16805.41,90390895
2014-10-27,16796.1,16836.98,16729.83,16817.94,72575887
2014-10-28,16825.19,17006.45,16825.19,17005.75,83872370
2014-10-29,17005.07,17065.5,16895.38,16974.31,76448114
2014-10-30,16968.14,17223.96,16920.76,17195.42,80189921
2014-10-31,17208.78,17395.54,17208.78,17390.52,121587786
2014-11-03,17390.9,17410.65,17339.85,17366.24,80021928
2014-11-04,17368.81,17397.23,17278.36,17383.84,81392050
2014-11-05,17385.76,17486.59,17385.76,17484.53,76025150
2014-11-06,17491.66,17560.31,17440.35,17554.47,70677065
2014-11-07,17558.58,17575.33,17493.37,17573.93,82863458
2014-11-10,17568.98,17621.87,17547.51,17613.74,71438516
2014-11-11,17615.64,17638.21,17584.94,17614.9,52871785
2014-11-12,17604.75,17626.71,17536.17,17612.2,75976008
2014-11-13,17618.69,17705.48,17583.88,17652.79,80530226
2014-11-14,17653.11,17664.15,17613.2,17634.74,72859778
2014-11-17,17631.85,17675.07,17606.81,17647.75,70327847
2014-11-18,17643.09,17735.71,17642.03,17687.82,87417517
2014-11-19,17685.51,17712.26,17624.5,17685.73,73782604
2014-11-20,17677.32,17720.44,17603.89,17719,77730706
2014-11-21,17721.02,17894.83,17721.02,17810.06,140900510
2014-11-24,17812.63,17855.27,17793.19,17817.9,85507113
2014-11-25,17819.05,17854.73,17790.89,17814.94,88184152
2014-11-26,17812.25,17833.76,17791.16,17827.75,67446476
2014-11-28,17830.55,17893.42,17807.78,17828.24,80474578
2014-12-01,17827.27,17827.27,17726.55,17776.8,86397785
2014-12-02,17778.85,17897.05,17778.85,17879.55,81979217
2014-12-03,17880.9,17924.15,17855.59,17912.62,99397601
2014-12-04,17910.02,17937.96,17814.81,17900.1,76277544
2014-12-05,17903.05,17991.19,17903.05,17958.79,79118419
2014-12-08,17954.94,17960.56,17804.28,17852.48,88680198
2014-12-09,17847.37,17847.37,17629.57,17801.2,100481105
2014-12-10,17797.99,17797.99,17508.1,17533.15,115169874
2014-12-11,17534.3,17758.51,17534.3,17596.34,90106476
2014-12-12,17590.05,17590.05,17280.83,17280.83,121926484
2014-12-15,17285.74,17403.54,17115.28,17180.84,114075153
2014-12-16,17173.07,17427.44,17067.59,17068.87,116546532
2014-12-17,17069.16,17389.3,17069.16,17356.87,118216750
2014-12-18,17367.85,17778.4,17367.85,17778.15,123901101
2014-12-19,17778.02,17874.03,17746.55,17804.8,343708465
2014-12-22,17812.25,17962.78,17812.25,17959.44,98464515
2014-12-23,17971.51,18069.22,17970.16,18024.17,82892525
2014-12-24,18035.73,18086.24,18027.78,18030.21,42862324
2014-12-26,18038.3,18103.45,18038.3,18053.71,52563205
2014-12-29,18046.58,18073.04,18021.57,18038.23,53864793
2014-12-30,18035.02,18035.02,17959.7,17983.07,47490847
2014-12-31,17987.66,18043.22,17820.88,17823.07,82830288
2015-01-02,17823.07,17951.78,17731.3,17832.99,76261937
2015-01-05,17821.3,17821.3,17475.93,17501.65,116233144
2015-01-06,17504.18,17581.05,17262.37,17371.64,101954888
2015-01-07,17374.78,17597.08,17374.78,17584.52,91032817
2015-01-08,17591.97,17916.04,17591.97,17907.87,114840228
2015-01-09,17911.02,17915.32,17686.09,17737.37,93388813
2015-01-12,17742.05,17793.88,17571.58,17640.84,92508109
2015-01-13,17645.02,17923.01,17498.23,17613.68,99362710
2015-01-14,17609.06,17609.06,17264.9,17427.09,109153523
2015-01-15,17436.3,17517.41,17298.04,17320.71,94520862
2015-01-16,17320,17528.37,17243.55,17511.57,140538099
2015-01-20,17516.96,17588.7,17346.73,17515.23,119516612
2015-01-21,17509.96,17599.58,17396.04,17554.28,95520652
2015-01-22,17557.29,17840.89,17482.54,17813.98,111887563
2015-01-23,17812.5,17812.5,17667.53,17672.6,97112911
2015-01-26,17668.11,17696.36,17567.6,17678.7,87223107
2015-01-27,17638.53,17638.53,17288.31,17387.21,135911477
2015-01-28,17402.91,17484.41,17189,17191.37,116079733
2015-01-29,17195.29,17433.13,17136.3,17416.85,111667563
2015-01-30,17416.85,17419.9,17156.82,17164.95,168488162
2015-02-02,17169.99,17367.68,17037.76,17361.04,108119369
2015-02-03,17369.97,17670.76,17369.97,17666.4,112942853
2015-02-04,17664.99,17782.22,17603.21,17673.02,102558631
2015-02-05,17677.26,17889.58,17677.26,17884.88,79895550
2015-02-06,17881.54,17951.09,17764.4,17824.29,93602330
2015-02-09,17821.49,17821.49,17685.32,17729.21,81586778
2015-02-10,17736.15,17890.34,17729.24,17868.76,89922346
2015-02-11,17867.86,17897.21,17759.65,17862.14,89882192
2015-02-12,17862.14,17975.65,17862.14,17972.38,117142424
2015-02-13,17968.65,18037.41,17961.76,18019.35,85232394
2015-02-17,18019.8,18052.01,17951.41,18047.58,98767064
2015-02-18,18045.72,18048.7,17982.2,18029.85,75093643
2015-02-19,18028.67,18028.67,17924.6,17985.77,79125270
