Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2013-08-07,1.5349,1.553,1.5205,1.5487
2013-08-08,1.5487,1.5573,1.5485,1.5535
2013-08-09,1.5535,1.5559,1.5497,1.5508
2013-08-12,1.5501,1.5522,1.5456,1.5462
2013-08-13,1.5461,1.551,1.5427,1.5445
2013-08-14,1.5445,1.5546,1.5423,1.5503
2013-08-15,1.5503,1.5651,1.5501,1.5642
2013-08-16,1.5642,1.5656,1.5607,1.5627
2013-08-19,1.563,1.5672,1.5608,1.5648
2013-08-20,1.5648,1.5695,1.5628,1.5662
2013-08-21,1.5662,1.5716,1.5637,1.5649
2013-08-22,1.5649,1.5654,1.5563,1.5585
2013-08-23,1.5585,1.5637,1.5538,1.5581
2013-08-26,1.5575,1.5611,1.5556,1.5577
2013-08-27,1.5577,1.5591,1.5481,1.5543
2013-08-28,1.5541,1.5552,1.5426,1.5524
2013-08-29,1.5524,1.5548,1.5483,1.55
2013-08-30,1.55,1.5528,1.5462,1.5496
2013-09-02,1.552,1.5593,1.5504,1.5545
2013-09-03,1.5545,1.5602,1.5522,1.5557
2013-09-04,1.5556,1.5646,1.5555,1.5622
2013-09-05,1.5623,1.5666,1.5573,1.5587
2013-09-06,1.5587,1.568,1.5564,1.5627
2013-09-09,1.5627,1.5732,1.5624,1.5693
2013-09-10,1.5693,1.5744,1.5685,1.5732
2013-09-11,1.5731,1.5828,1.5718,1.5821
2013-09-12,1.5822,1.5838,1.5774,1.5806
2013-09-13,1.5806,1.5884,1.5776,1.5873
2013-09-16,1.5944,1.5962,1.5892,1.5897
2013-09-17,1.5897,1.5936,1.5886,1.5906
2013-09-18,1.5905,1.6162,1.5892,1.6132
2013-09-19,1.6132,1.6146,1.6023,1.6029
2013-09-20,1.6029,1.6066,1.5986,1.6016
2013-09-23,1.5996,1.6073,1.5995,1.6042
2013-09-24,1.6041,1.6044,1.5955,1.6001
2013-09-25,1.6001,1.6087,1.5979,1.6076
2013-09-26,1.6076,1.6096,1.5999,1.6038
2013-09-27,1.6038,1.6144,1.6029,1.6143
2013-09-30,1.6142,1.6201,1.6128,1.6183
2013-10-01,1.6182,1.626,1.6181,1.619
2013-10-02,1.6189,1.625,1.6161,1.6227
2013-10-03,1.6227,1.6241,1.6154,1.6158
2013-10-04,1.6159,1.6177,1.6018,1.6018
2013-10-07,1.6025,1.6099,1.6024,1.6088
2013-10-08,1.6088,1.6124,1.6018,1.6081
2013-10-09,1.6082,1.6121,1.5916,1.5951
2013-10-10,1.5952,1.5978,1.5914,1.5971
2013-10-11,1.5971,1.6001,1.5924,1.5957
2013-10-14,1.5966,1.6018,1.5955,1.5977
2013-10-15,1.5977,1.6008,1.5916,1.5997
2013-10-16,1.5997,1.6055,1.5894,1.5956
2013-10-17,1.5955,1.6171,1.5939,1.6159
2013-10-18,1.616,1.6224,1.6142,1.6165
2013-10-21,1.6171,1.6181,1.6132,1.6144
2013-10-22,1.6144,1.6247,1.6116,1.6228
2013-10-23,1.6227,1.6256,1.612,1.6164
2013-10-24,1.6165,1.6223,1.6137,1.6201
2013-10-25,1.62,1.6245,1.615,1.6179
2013-10-28,1.6172,1.6207,1.6124,1.6136
2013-10-29,1.6136,1.6144,1.6022,1.6051
2013-10-30,1.6051,1.6078,1.5998,1.6026
2013-10-31,1.6026,1.6068,1.6005,1.6043
2013-11-01,1.6043,1.6046,1.5909,1.5922
2013-11-04,1.5927,1.5978,1.5903,1.5963
2013-11-05,1.5963,1.6062,1.5948,1.6046
2013-11-06,1.6046,1.6117,1.6041,1.6081
2013-11-07,1.6081,1.6113,1.601,1.6094
2013-11-08,1.6094,1.6104,1.5957,1.6012
2013-11-11,1.6002,1.6021,1.5966,1.5987
2013-11-12,1.5987,1.5991,1.5854,1.5895
2013-11-13,1.5896,1.6066,1.5878,1.6041
2013-11-14,1.6041,1.6101,1.5988,1.6063
2013-11-15,1.6063,1.6134,1.6048,1.6113
2013-11-18,1.612,1.6149,1.6082,1.6108
2013-11-19,1.6108,1.6132,1.6059,1.6117
2013-11-20,1.6117,1.6177,1.6087,1.6103
2013-11-21,1.6103,1.6201,1.6072,1.6193
2013-11-22,1.6193,1.6219,1.6177,1.6217
2013-11-25,1.6235,1.624,1.6133,1.6163
2013-11-26,1.6162,1.6219,1.6138,1.621
2013-11-27,1.621,1.633,1.6196,1.6287
2013-11-28,1.6287,1.6357,1.6276,1.6335
2013-11-29,1.6335,1.6384,1.6314,1.6368
2013-12-02,1.6372,1.6443,1.6343,1.635
2013-12-03,1.635,1.6436,1.6346,1.6386
2013-12-04,1.6385,1.6403,1.6326,1.6379
2013-12-05,1.6379,1.6403,1.63,1.6338
2013-12-06,1.6338,1.6392,1.6293,1.6342
2013-12-09,1.6348,1.6432,1.6323,1.6423
2013-12-10,1.6421,1.6465,1.6418,1.6446
2013-12-11,1.6446,1.6457,1.6339,1.6376
2013-12-12,1.6376,1.6418,1.6321,1.6343
2013-12-13,1.6342,1.636,1.6262,1.6295
2013-12-16,1.6298,1.6349,1.6289,1.6296
2013-12-17,1.6296,1.6336,1.6214,1.6272
2013-12-18,1.6272,1.6482,1.6268,1.638
2013-12-19,1.638,1.6395,1.6336,1.6365
2013-12-20,1.6364,1.6394,1.6316,1.6341
2013-12-23,1.6325,1.6374,1.6323,1.6346
2013-12-24,1.6346,1.6381,1.6323,1.6371
2013-12-26,1.6352,1.6437,1.6347,1.641
2013-12-27,1.641,1.6578,1.6405,1.647
2013-12-30,1.6489,1.6532,1.646,1.6488
2013-12-31,1.6491,1.6579,1.6473,1.656
2014-01-02,1.6577,1.6603,1.641,1.6443
2014-01-03,1.6442,1.6473,1.6395,1.6404
2014-01-06,1.6411,1.6433,1.6337,1.6413
2014-01-07,1.6413,1.6438,1.6374,1.6401
2014-01-08,1.6401,1.6472,1.6376,1.6442
2014-01-09,1.6441,1.6496,1.644,1.6472
2014-01-10,1.6472,1.6516,1.6379,1.6484
2014-01-13,1.6486,1.6508,1.6347,1.6384
2014-01-14,1.6383,1.6461,1.6367,1.6434
2014-01-15,1.6435,1.6439,1.6322,1.6367
2014-01-16,1.6367,1.6382,1.6315,1.635
2014-01-17,1.6351,1.6458,1.6309,1.6409
2014-01-20,1.6415,1.6451,1.6395,1.6428
2014-01-21,1.6427,1.6485,1.6399,1.6475
2014-01-22,1.6475,1.6586,1.645,1.6568
2014-01-23,1.6568,1.6642,1.6557,1.6637
2014-01-24,1.6637,1.6668,1.6479,1.65
2014-01-27,1.6477,1.6588,1.6473,1.6578
2014-01-28,1.6578,1.6624,1.6536,1.6564
2014-01-29,1.6564,1.6606,1.6525,1.6555
2014-01-30,1.6555,1.6563,1.6445,1.6492
2014-01-31,1.6492,1.6498,1.6429,1.6437
2014-02-03,1.6428,1.644,1.629,1.6309
2014-02-04,1.6309,1.6344,1.6257,1.6324
2014-02-05,1.6324,1.6341,1.6252,1.6311
2014-02-06,1.6311,1.6348,1.6273,1.6318
2014-02-07,1.6318,1.6417,1.6301,1.6416
2014-02-10,1.6409,1.6427,1.6383,1.6404
2014-02-11,1.6405,1.6487,1.6392,1.6449
2014-02-12,1.6448,1.6617,1.6426,1.6611
2014-02-13,1.661,1.6672,1.66,1.6655
2014-02-14,1.6655,1.6748,1.6644,1.6745
2014-02-17,1.6758,1.6822,1.6696,1.6713
2014-02-18,1.6713,1.6741,1.6655,1.6678
2014-02-19,1.6678,1.6733,1.6637,1.6679
2014-02-20,1.668,1.6699,1.6626,1.6652
2014-02-21,1.6652,1.6724,1.6613,1.6636
2014-02-24,1.6632,1.6678,1.6583,1.6655
2014-02-25,1.6655,1.6725,1.6642,1.6676
2014-02-26,1.6676,1.6701,1.6622,1.6666
2014-02-27,1.6666,1.6698,1.6617,1.6688
2014-02-28,1.6686,1.6769,1.6675,1.6744
2014-03-03,1.674,1.6751,1.6654,1.6657
2014-03-04,1.6663,1.6716,1.664,1.6658
2014-03-05,1.6659,1.6742,1.6655,1.672
2014-03-06,1.6721,1.6776,1.6686,1.6738
2014-03-07,1.6738,1.6785,1.6708,1.6723
2014-03-10,1.6721,1.674,1.6622,1.6644
2014-03-11,1.6644,1.6653,1.6596,1.6617
2014-03-12,1.6617,1.6635,1.6567,1.6622
2014-03-13,1.6622,1.6717,1.6606,1.6623
2014-03-14,1.6622,1.6649,1.6587,1.6643
2014-03-17,1.6634,1.6665,1.6604,1.6635
2014-03-18,1.6635,1.6647,1.6545,1.6594
2014-03-19,1.6594,1.6653,1.6508,1.6534
2014-03-20,1.6534,1.6567,1.648,1.6505
2014-03-21,1.6505,1.6519,1.6475,1.6485
2014-03-24,1.6486,1.6535,1.6465,1.6495
2014-03-25,1.6495,1.6548,1.6481,1.6532
2014-03-26,1.6532,1.6596,1.6509,1.6576
2014-03-27,1.6576,1.6646,1.6555,1.6606
2014-03-28,1.6607,1.665,1.6599,1.6637
2014-03-31,1.6642,1.6683,1.6612,1.6663
2014-04-01,1.6663,1.6675,1.6618,1.663
2014-04-02,1.663,1.6663,1.662,1.6624
2014-04-03,1.6623,1.6659,1.657,1.6592
2014-04-04,1.6593,1.6605,1.6552,1.6578
2014-04-07,1.6571,1.6623,1.6565,1.6606
2014-04-08,1.6606,1.6754,1.6606,1.6748
2014-04-09,1.6748,1.6799,1.6724,1.679
2014-04-10,1.6789,1.6819,1.6754,1.6783
2014-04-11,1.6783,1.6786,1.6717,1.6735
2014-04-14,1.6737,1.6743,1.6696,1.6722
2014-04-15,1.6723,1.6748,1.6669,1.6727
2014-04-16,1.6727,1.6817,1.6719,1.6796
2014-04-17,1.6796,1.6841,1.6786,1.6793
2014-04-18,1.6793,1.6801,1.6773,1.6792
2014-04-21,1.6799,1.6819,1.6782,1.6792
2014-04-22,1.6792,1.6838,1.6785,1.6824
2014-04-23,1.6824,1.6835,1.6762,1.6779
2014-04-24,1.6779,1.6806,1.6765,1.6801
2014-04-25,1.6801,1.6829,1.679,1.6802
2014-04-28,1.6803,1.6856,1.6777,1.6808
2014-04-29,1.6808,1.6846,1.6791,1.6826
2014-04-30,1.6826,1.69,1.6805,1.6873
2014-05-01,1.6873,1.6918,1.6871,1.6888
2014-05-02,1.6889,1.6894,1.6819,1.6875
2014-05-05,1.6875,1.6882,1.6853,1.6868
2014-05-06,1.6868,1.6996,1.6864,1.6973
2014-05-07,1.6972,1.6986,1.6951,1.6954
2014-05-08,1.6954,1.6974,1.6923,1.6931
2014-05-09,1.6931,1.6937,1.6831,1.685
2014-05-12,1.6851,1.6902,1.6845,1.6868
2014-05-13,1.6868,1.6883,1.6818,1.6826
2014-05-14,1.6826,1.6873,1.6753,1.6766
2014-05-15,1.6765,1.6805,1.6731,1.6789
2014-05-16,1.6789,1.6839,1.6783,1.6819
2014-05-19,1.6821,1.6845,1.6804,1.6814
2014-05-20,1.6814,1.686,1.6802,1.6837
2014-05-21,1.6837,1.692,1.6832,1.6898
2014-05-22,1.6898,1.6916,1.6851,1.6867
2014-05-23,1.6867,1.6875,1.6813,1.6825
2014-05-26,1.6833,1.6852,1.6826,1.684
2014-05-27,1.684,1.6882,1.6782,1.6809
2014-05-28,1.6809,1.6814,1.6698,1.6711
2014-05-29,1.6711,1.674,1.6692,1.6716
2014-05-30,1.6715,1.6777,1.6714,1.6762
2014-06-02,1.6758,1.6761,1.6721,1.6746
2014-06-03,1.6746,1.6781,1.673,1.6749
2014-06-04,1.6749,1.6768,1.6699,1.6736
2014-06-05,1.6736,1.6824,1.6722,1.6813
2014-06-06,1.6813,1.6845,1.6781,1.6805
2014-06-09,1.6807,1.6831,1.6784,1.6801
2014-06-10,1.6801,1.6817,1.6742,1.6754
2014-06-11,1.6754,1.681,1.6737,1.6789
2014-06-12,1.6788,1.6935,1.6786,1.6924
2014-06-13,1.6924,1.6991,1.6921,1.6971
2014-06-16,1.6974,1.701,1.6959,1.6979
2014-06-17,1.6979,1.6988,1.6938,1.6961
2014-06-18,1.696,1.7002,1.6923,1.699
2014-06-19,1.6989,1.7061,1.6984,1.7036
2014-06-20,1.7036,1.706,1.7003,1.7014
2014-06-23,1.7017,1.7048,1.7001,1.7025
2014-06-24,1.7025,1.7031,1.6965,1.6983
2014-06-25,1.6983,1.7004,1.6952,1.6981
2014-06-26,1.698,1.7039,1.6971,1.7024
2014-06-27,1.7024,1.705,1.7007,1.7039
2014-06-30,1.7033,1.7114,1.7008,1.711
2014-07-01,1.711,1.7165,1.7095,1.7148
2014-07-02,1.7148,1.7179,1.714,1.7164
2014-07-03,1.7164,1.7165,1.7105,1.715
2014-07-04,1.715,1.7179,1.7131,1.7156
2014-07-07,1.7162,1.7163,1.7108,1.713
2014-07-08,1.713,1.7147,1.7085,1.7129
2014-07-09,1.7129,1.716,1.7094,1.7156
2014-07-10,1.7155,1.7168,1.7105,1.713
2014-07-11,1.7131,1.715,1.7099,1.7119
2014-07-14,1.7119,1.7143,1.707,1.7084
2014-07-15,1.7085,1.7192,1.7059,1.7142
2014-07-16,1.7141,1.715,1.7109,1.7138
2014-07-17,1.7137,1.7143,1.7085,1.7101
2014-07-18,1.7101,1.7117,1.7036,1.7085
2014-07-21,1.7081,1.7099,1.7056,1.7073
2014-07-22,1.7072,1.7082,1.7041,1.7064
2014-07-23,1.7064,1.7095,1.7024,1.704
2014-07-24,1.704,1.7053,1.6966,1.6986
2014-07-25,1.6986,1.6998,1.6961,1.6976
2014-07-28,1.6977,1.7,1.6972,1.6983
2014-07-29,1.6982,1.6994,1.6933,1.6944
2014-07-30,1.6943,1.6954,1.6889,1.6912
2014-07-31,1.6912,1.6926,1.6857,1.6885
2014-08-01,1.6885,1.6892,1.6816,1.6817
2014-08-04,1.6824,1.6863,1.6814,1.6859
2014-08-05,1.6859,1.6888,1.6844,1.6881
2014-08-06,1.6881,1.6883,1.6822,1.6849
2014-08-07,1.6849,1.6864,1.6823,1.6832
2014-08-08,1.6832,1.6833,1.6767,1.6777
2014-08-11,1.6772,1.6795,1.677,1.6787
2014-08-12,1.6787,1.6815,1.6757,1.681
2014-08-13,1.681,1.6841,1.6685,1.6688
2014-08-14,1.6688,1.6697,1.6657,1.6683
2014-08-15,1.6684,1.6701,1.6676,1.6695
2014-08-18,1.6716,1.6737,1.6713,1.6726
2014-08-19,1.6726,1.6727,1.6611,1.6615
2014-08-20,1.6615,1.6678,1.6589,1.6594
2014-08-21,1.6594,1.6601,1.6563,1.6579
2014-08-22,1.6579,1.6597,1.6561,1.6573
2014-08-25,1.6541,1.6598,1.6539,1.6571
2014-08-26,1.657,1.6595,1.6537,1.6541
2014-08-27,1.6541,1.6605,1.6537,1.6574
2014-08-28,1.6574,1.6613,1.6567,1.6588
2014-08-29,1.6588,1.6613,1.6563,1.6602
2014-09-01,1.659,1.6644,1.6586,1.6609
2014-09-02,1.6609,1.6614,1.6468,1.6469
2014-09-03,1.6468,1.6497,1.644,1.6458
2014-09-04,1.6458,1.6465,1.6305,1.6316
2014-09-05,1.6316,1.634,1.6279,1.6328
2014-09-08,1.6188,1.6233,1.6093,1.6093
2014-09-09,1.6093,1.6156,1.6059,1.6105
2014-09-10,1.6104,1.623,1.6052,1.6202
2014-09-11,1.6202,1.6276,1.6185,1.6272
2014-09-12,1.6272,1.6272,1.6205,1.6257
2014-09-15,1.6268,1.6272,1.622,1.6223
2014-09-16,1.6225,1.631,1.6162,1.627
2014-09-17,1.627,1.6358,1.6249,1.6259
2014-09-18,1.6257,1.6458,1.6247,1.6434
2014-09-19,1.6434,1.6524,1.6296,1.6298
2014-09-22,1.6289,1.6367,1.6289,1.6359
2014-09-23,1.636,1.6415,1.6303,1.639
2014-09-24,1.6389,1.6413,1.6326,1.6335
2014-09-25,1.6335,1.6341,1.6275,1.6316
2014-09-26,1.6316,1.6332,1.6238,1.6243
2014-09-29,1.6237,1.6274,1.6213,1.6242
2014-09-30,1.6242,1.6287,1.6167,1.6214
